criterio,modo,D_iter,D_iter_regra_alternativa,D_chunk,id_chunk_parada,n_inferencias,tokens_prompt_acum,tokens_total_acum,censurado_direita,censurado_limite_tokens,contexto_truncado,n_paginas_puladas,n_iter_conformes,n_iter_json_estrito,n_iter_formato_invalido,n_iter_max_tokens,similaridade_na_parada,n_paginas_enviadas,tempo_s,vram_pico_gb,modelo,retriever,pergunta_idx,pergunta,resposta_gabarito,arquivo_fonte,id_chunk_top1,similaridade_top1,S_bertscore_p,S_bertscore_r,S_bertscore_f1,id_chunk_gold,ids_chunk_gold_todos,parou_no_gold
regex,iterativo,1.0,1.0,1.0,137.0,1,1469,1600,False,False,False,0,0,0,0,0,0.5062351226806641,1,5.130407094955444,13.037354469299316,gpt-oss:20b,qwen3,127,Quando trocar a cobertura de CVC?,"A cobertura do cateter venoso central (CVC) deve ser trocada conforme o material utilizado: membrana transparente semipermeável até 7 dias ou cobertura de gaze estéril até 48 horas. A troca deve ser imediata se a cobertura estiver solta, suja ou úmida.",Esta resposta foi formulada com base no(s) documento(s): POP.CCIH.016 FREQUENCIA DE TROCA DE ARTIGOS.docx,137,0.5062351226806641,0.79209965467453,0.8669776320457458,0.8278489708900452,,,
regex,incremental,1.0,1.0,1.0,137.0,1,1469,1600,False,False,False,0,0,0,0,0,0.5062351226806641,1,5.124508857727051,13.037354469299316,gpt-oss:20b,qwen3,127,Quando trocar a cobertura de CVC?,"A cobertura do cateter venoso central (CVC) deve ser trocada conforme o material utilizado: membrana transparente semipermeável até 7 dias ou cobertura de gaze estéril até 48 horas. A troca deve ser imediata se a cobertura estiver solta, suja ou úmida.",Esta resposta foi formulada com base no(s) documento(s): POP.CCIH.016 FREQUENCIA DE TROCA DE ARTIGOS.docx,137,0.5062351226806641,0.79209965467453,0.8669775724411011,0.8278489708900452,,,
regex,fixo50,1.0,1.0,46.0,,1,28954,29092,False,False,False,0,0,0,0,0,,46,10.28106164932251,16.223207473754883,gpt-oss:20b,qwen3,127,Quando trocar a cobertura de CVC?,"A cobertura do cateter venoso central (CVC) deve ser trocada conforme o material utilizado: membrana transparente semipermeável até 7 dias ou cobertura de gaze estéril até 48 horas. A troca deve ser imediata se a cobertura estiver solta, suja ou úmida.",Esta resposta foi formulada com base no(s) documento(s): POP.CCIH.016 FREQUENCIA DE TROCA DE ARTIGOS.docx,137,0.5062351226806641,0.7642000913619995,0.8795961141586304,0.8178476691246033,,,
json,iterativo,1.0,1.0,1.0,137.0,1,1545,1695,False,False,False,0,1,1,0,0,0.5062351226806641,1,5.762875080108643,13.048377513885498,gpt-oss:20b,qwen3,127,Quando trocar a cobertura de CVC?,"A cobertura do cateter venoso central (CVC) deve ser trocada conforme o material utilizado: membrana transparente semipermeável até 7 dias ou cobertura de gaze estéril até 48 horas. A troca deve ser imediata se a cobertura estiver solta, suja ou úmida.",Esta resposta foi formulada com base no(s) documento(s): POP.CCIH.016 FREQUENCIA DE TROCA DE ARTIGOS.docx,137,0.5062351226806641,0.820378303527832,0.710494875907898,0.7614929676055908,,,
json,incremental,1.0,1.0,1.0,137.0,1,1545,1695,False,False,False,0,1,1,0,0,0.5062351226806641,1,5.783964157104492,13.048377513885498,gpt-oss:20b,qwen3,127,Quando trocar a cobertura de CVC?,"A cobertura do cateter venoso central (CVC) deve ser trocada conforme o material utilizado: membrana transparente semipermeável até 7 dias ou cobertura de gaze estéril até 48 horas. A troca deve ser imediata se a cobertura estiver solta, suja ou úmida.",Esta resposta foi formulada com base no(s) documento(s): POP.CCIH.016 FREQUENCIA DE TROCA DE ARTIGOS.docx,137,0.5062351226806641,0.820378303527832,0.7104949355125427,0.7614930272102356,,,
json,fixo50,1.0,1.0,46.0,,1,29030,29203,False,False,False,0,1,1,0,0,,46,11.394444465637209,16.23079824447632,gpt-oss:20b,qwen3,127,Quando trocar a cobertura de CVC?,"A cobertura do cateter venoso central (CVC) deve ser trocada conforme o material utilizado: membrana transparente semipermeável até 7 dias ou cobertura de gaze estéril até 48 horas. A troca deve ser imediata se a cobertura estiver solta, suja ou úmida.",Esta resposta foi formulada com base no(s) documento(s): POP.CCIH.016 FREQUENCIA DE TROCA DE ARTIGOS.docx,137,0.5062351226806641,0.7598851323127747,0.7695117592811584,0.7646681070327759,,,
regex,iterativo,1.0,1.0,1.0,260.0,1,1001,1079,False,False,False,0,0,0,0,0,0.4317905306816101,1,3.311335325241089,12.977609634399414,gpt-oss:20b,qwen3,128,"quais são as responsabilidades do setor de suprimentos
","O setor de suprimentos tem as seguintes responsabilidades:

*   Solicitar à Unidade de Saúde Ocupacional e Segurança do Trabalho aprovação de todo novo produto químico
*   Somente efetuar compra de produto químico que venha acompanhado de ficha de informação de segurança de produtos químicos, em português","Esta resposta foi formulada com base no(s) documento(s): POP.USOST.002 Trabalhos com produtos quimicos - requisitos basicos.docx, POP.USOST.009 Trabalhos com produtos quimicos - rotulagem de embalagens.docx, POP.USOST.006 Trabalhos com produtos quimicos - requisitos gerais de seguranca na armazenagem.docx, POP.USOST.003 Trabalhos com produtos quimicos - capacitacao dos profissionais.docx, POP.USOST.005 Trabalhos com produtos quimicos - seguranca no recebimento e entrega.docx, POP.USOST.004 Trabalhos com produtos quimicos - requisitos para aquisicao.docx, POP.USOST.007 Trabalhos com produtos quimicos - requisitos especificos de armazenagem manuseio e processamento.docx, POP.USOST.008 Trabalhos com produtos quimicos - emergencia quimica.docx",260,0.4317905306816101,0.9306905269622804,0.9484775066375732,0.9394997954368592,,,
regex,incremental,1.0,1.0,1.0,260.0,1,1001,1079,False,False,False,0,0,0,0,0,0.4317905306816101,1,3.3041720390319824,12.977609634399414,gpt-oss:20b,qwen3,128,"quais são as responsabilidades do setor de suprimentos
","O setor de suprimentos tem as seguintes responsabilidades:

*   Solicitar à Unidade de Saúde Ocupacional e Segurança do Trabalho aprovação de todo novo produto químico
*   Somente efetuar compra de produto químico que venha acompanhado de ficha de informação de segurança de produtos químicos, em português","Esta resposta foi formulada com base no(s) documento(s): POP.USOST.002 Trabalhos com produtos quimicos - requisitos basicos.docx, POP.USOST.009 Trabalhos com produtos quimicos - rotulagem de embalagens.docx, POP.USOST.006 Trabalhos com produtos quimicos - requisitos gerais de seguranca na armazenagem.docx, POP.USOST.003 Trabalhos com produtos quimicos - capacitacao dos profissionais.docx, POP.USOST.005 Trabalhos com produtos quimicos - seguranca no recebimento e entrega.docx, POP.USOST.004 Trabalhos com produtos quimicos - requisitos para aquisicao.docx, POP.USOST.007 Trabalhos com produtos quimicos - requisitos especificos de armazenagem manuseio e processamento.docx, POP.USOST.008 Trabalhos com produtos quimicos - emergencia quimica.docx",260,0.4317905306816101,0.9306905269622804,0.9484775066375732,0.9394997954368592,,,
regex,fixo50,1.0,1.0,45.0,,1,32191,32375,False,False,False,0,0,0,0,0,,45,11.598696947097778,16.59516954421997,gpt-oss:20b,qwen3,128,"quais são as responsabilidades do setor de suprimentos
","O setor de suprimentos tem as seguintes responsabilidades:

*   Solicitar à Unidade de Saúde Ocupacional e Segurança do Trabalho aprovação de todo novo produto químico
*   Somente efetuar compra de produto químico que venha acompanhado de ficha de informação de segurança de produtos químicos, em português","Esta resposta foi formulada com base no(s) documento(s): POP.USOST.002 Trabalhos com produtos quimicos - requisitos basicos.docx, POP.USOST.009 Trabalhos com produtos quimicos - rotulagem de embalagens.docx, POP.USOST.006 Trabalhos com produtos quimicos - requisitos gerais de seguranca na armazenagem.docx, POP.USOST.003 Trabalhos com produtos quimicos - capacitacao dos profissionais.docx, POP.USOST.005 Trabalhos com produtos quimicos - seguranca no recebimento e entrega.docx, POP.USOST.004 Trabalhos com produtos quimicos - requisitos para aquisicao.docx, POP.USOST.007 Trabalhos com produtos quimicos - requisitos especificos de armazenagem manuseio e processamento.docx, POP.USOST.008 Trabalhos com produtos quimicos - emergencia quimica.docx",260,0.4317905306816101,0.7330553531646729,0.8419241309165955,0.7837269902229309,,,
json,iterativo,1.0,1.0,1.0,260.0,1,1077,1201,False,False,False,0,1,1,0,0,0.4317905306816101,1,4.833333015441895,12.99471664428711,gpt-oss:20b,qwen3,128,"quais são as responsabilidades do setor de suprimentos
","O setor de suprimentos tem as seguintes responsabilidades:

*   Solicitar à Unidade de Saúde Ocupacional e Segurança do Trabalho aprovação de todo novo produto químico
*   Somente efetuar compra de produto químico que venha acompanhado de ficha de informação de segurança de produtos químicos, em português","Esta resposta foi formulada com base no(s) documento(s): POP.USOST.002 Trabalhos com produtos quimicos - requisitos basicos.docx, POP.USOST.009 Trabalhos com produtos quimicos - rotulagem de embalagens.docx, POP.USOST.006 Trabalhos com produtos quimicos - requisitos gerais de seguranca na armazenagem.docx, POP.USOST.003 Trabalhos com produtos quimicos - capacitacao dos profissionais.docx, POP.USOST.005 Trabalhos com produtos quimicos - seguranca no recebimento e entrega.docx, POP.USOST.004 Trabalhos com produtos quimicos - requisitos para aquisicao.docx, POP.USOST.007 Trabalhos com produtos quimicos - requisitos especificos de armazenagem manuseio e processamento.docx, POP.USOST.008 Trabalhos com produtos quimicos - emergencia quimica.docx",260,0.4317905306816101,0.9331387281417848,0.8520570397377014,0.8907564878463745,,,
json,incremental,1.0,1.0,1.0,260.0,1,1077,1201,False,False,False,0,1,1,0,0,0.4317905306816101,1,4.846399545669556,12.99471664428711,gpt-oss:20b,qwen3,128,"quais são as responsabilidades do setor de suprimentos
","O setor de suprimentos tem as seguintes responsabilidades:

*   Solicitar à Unidade de Saúde Ocupacional e Segurança do Trabalho aprovação de todo novo produto químico
*   Somente efetuar compra de produto químico que venha acompanhado de ficha de informação de segurança de produtos químicos, em português","Esta resposta foi formulada com base no(s) documento(s): POP.USOST.002 Trabalhos com produtos quimicos - requisitos basicos.docx, POP.USOST.009 Trabalhos com produtos quimicos - rotulagem de embalagens.docx, POP.USOST.006 Trabalhos com produtos quimicos - requisitos gerais de seguranca na armazenagem.docx, POP.USOST.003 Trabalhos com produtos quimicos - capacitacao dos profissionais.docx, POP.USOST.005 Trabalhos com produtos quimicos - seguranca no recebimento e entrega.docx, POP.USOST.004 Trabalhos com produtos quimicos - requisitos para aquisicao.docx, POP.USOST.007 Trabalhos com produtos quimicos - requisitos especificos de armazenagem manuseio e processamento.docx, POP.USOST.008 Trabalhos com produtos quimicos - emergencia quimica.docx",260,0.4317905306816101,0.9331387281417848,0.8520570397377014,0.8907564878463745,,,
json,fixo50,1.0,1.0,45.0,,1,32267,32406,False,False,False,0,1,1,0,0,,45,10.021433115005491,16.605217933654785,gpt-oss:20b,qwen3,128,"quais são as responsabilidades do setor de suprimentos
","O setor de suprimentos tem as seguintes responsabilidades:

*   Solicitar à Unidade de Saúde Ocupacional e Segurança do Trabalho aprovação de todo novo produto químico
*   Somente efetuar compra de produto químico que venha acompanhado de ficha de informação de segurança de produtos químicos, em português","Esta resposta foi formulada com base no(s) documento(s): POP.USOST.002 Trabalhos com produtos quimicos - requisitos basicos.docx, POP.USOST.009 Trabalhos com produtos quimicos - rotulagem de embalagens.docx, POP.USOST.006 Trabalhos com produtos quimicos - requisitos gerais de seguranca na armazenagem.docx, POP.USOST.003 Trabalhos com produtos quimicos - capacitacao dos profissionais.docx, POP.USOST.005 Trabalhos com produtos quimicos - seguranca no recebimento e entrega.docx, POP.USOST.004 Trabalhos com produtos quimicos - requisitos para aquisicao.docx, POP.USOST.007 Trabalhos com produtos quimicos - requisitos especificos de armazenagem manuseio e processamento.docx, POP.USOST.008 Trabalhos com produtos quimicos - emergencia quimica.docx",260,0.4317905306816101,0.9070671796798706,0.8151500225067139,0.8586557507514954,,,
regex,iterativo,1.0,1.0,1.0,210.0,1,1345,1772,False,False,False,0,0,0,0,0,0.7070311307907104,1,14.978134393692017,13.02396821975708,gpt-oss:20b,qwen3,129,descreva Paramentação durante manuseio de produtos químicos,"A paramentação durante o manuseio de produtos químicos inclui:

*   Avental de PVC ou outra composição impermeável: Obrigatório durante a manipulação de produtos químicos líquidos, como formol, ácido clorídrico, ácido peracético, corantes e outros.
*   Avental cirúrgico com proteção contra produtos químicos: Obrigatório durante a manipulação e administração de quimioterápicos.
*   Calçado de segurança: Obrigatório durante o manuseio e transporte de produtos químicos.
*   Luvas para proteção química: Obrigatório durante o manuseio de produtos químicos com risco de contato com a pele, exceto durante uso de soluções como álcool, clorexidina e outras de atividades médicas assistenciais.
*   Luvas de procedimento: Obrigatório durante atendimento com uso de soluções como álcool, clorexidina, administração de quimioterápicos e outras atividades médicas assistenciais. Este requisito não se aplica no caso dos produtos químicos em questão estar sendo usado para a higienização de mãos.
*   Luvas cirúrgicas: Obrigatório durante manipulação de quimioterápicos (dois pares).
*   Máscara respiratória - respirador PFF2/N95: Obrigatório em ambiente ou durante o manuseio de PQ com risco de inalação de particulados, como poeiras, névoas ou fumos.
*   Máscara respiratória - com filtro gases ácidos/vapores orgânicos: Obrigatório durante manipulação de produtos químicos com gases, vapores, tais como formol, ácido clorídrico, ácido peracético, tintas, solventes e outros.
*   Óculos de proteção: Obrigatório em ambiente ou durante o manuseio de produtos químicos com risco de contato com respingos ou gotículas com os olhos do trabalhador.",Esta resposta foi formulada com base no(s) documento(s): POP.USOST.007 Trabalhos com produtos quimicos - requisitos especificos de armazenagem manuseio e processamento.docx,210,0.7070311307907104,0.611476480960846,0.6199753880500793,0.6156966090202332,,,
regex,incremental,1.0,1.0,1.0,210.0,1,1345,1772,False,False,False,0,0,0,0,0,0.7070311307907104,1,14.996075868606567,13.02396821975708,gpt-oss:20b,qwen3,129,descreva Paramentação durante manuseio de produtos químicos,"A paramentação durante o manuseio de produtos químicos inclui:

*   Avental de PVC ou outra composição impermeável: Obrigatório durante a manipulação de produtos químicos líquidos, como formol, ácido clorídrico, ácido peracético, corantes e outros.
*   Avental cirúrgico com proteção contra produtos químicos: Obrigatório durante a manipulação e administração de quimioterápicos.
*   Calçado de segurança: Obrigatório durante o manuseio e transporte de produtos químicos.
*   Luvas para proteção química: Obrigatório durante o manuseio de produtos químicos com risco de contato com a pele, exceto durante uso de soluções como álcool, clorexidina e outras de atividades médicas assistenciais.
*   Luvas de procedimento: Obrigatório durante atendimento com uso de soluções como álcool, clorexidina, administração de quimioterápicos e outras atividades médicas assistenciais. Este requisito não se aplica no caso dos produtos químicos em questão estar sendo usado para a higienização de mãos.
*   Luvas cirúrgicas: Obrigatório durante manipulação de quimioterápicos (dois pares).
*   Máscara respiratória - respirador PFF2/N95: Obrigatório em ambiente ou durante o manuseio de PQ com risco de inalação de particulados, como poeiras, névoas ou fumos.
*   Máscara respiratória - com filtro gases ácidos/vapores orgânicos: Obrigatório durante manipulação de produtos químicos com gases, vapores, tais como formol, ácido clorídrico, ácido peracético, tintas, solventes e outros.
*   Óculos de proteção: Obrigatório em ambiente ou durante o manuseio de produtos químicos com risco de contato com respingos ou gotículas com os olhos do trabalhador.",Esta resposta foi formulada com base no(s) documento(s): POP.USOST.007 Trabalhos com produtos quimicos - requisitos especificos de armazenagem manuseio e processamento.docx,210,0.7070311307907104,0.611476480960846,0.6199753880500793,0.6156966090202332,,,
regex,fixo50,1.0,1.0,26.0,,1,27956,28410,False,False,False,0,0,0,0,0,,26,20.87532353401184,16.106860637664795,gpt-oss:20b,qwen3,129,descreva Paramentação durante manuseio de produtos químicos,"A paramentação durante o manuseio de produtos químicos inclui:

*   Avental de PVC ou outra composição impermeável: Obrigatório durante a manipulação de produtos químicos líquidos, como formol, ácido clorídrico, ácido peracético, corantes e outros.
*   Avental cirúrgico com proteção contra produtos químicos: Obrigatório durante a manipulação e administração de quimioterápicos.
*   Calçado de segurança: Obrigatório durante o manuseio e transporte de produtos químicos.
*   Luvas para proteção química: Obrigatório durante o manuseio de produtos químicos com risco de contato com a pele, exceto durante uso de soluções como álcool, clorexidina e outras de atividades médicas assistenciais.
*   Luvas de procedimento: Obrigatório durante atendimento com uso de soluções como álcool, clorexidina, administração de quimioterápicos e outras atividades médicas assistenciais. Este requisito não se aplica no caso dos produtos químicos em questão estar sendo usado para a higienização de mãos.
*   Luvas cirúrgicas: Obrigatório durante manipulação de quimioterápicos (dois pares).
*   Máscara respiratória - respirador PFF2/N95: Obrigatório em ambiente ou durante o manuseio de PQ com risco de inalação de particulados, como poeiras, névoas ou fumos.
*   Máscara respiratória - com filtro gases ácidos/vapores orgânicos: Obrigatório durante manipulação de produtos químicos com gases, vapores, tais como formol, ácido clorídrico, ácido peracético, tintas, solventes e outros.
*   Óculos de proteção: Obrigatório em ambiente ou durante o manuseio de produtos químicos com risco de contato com respingos ou gotículas com os olhos do trabalhador.",Esta resposta foi formulada com base no(s) documento(s): POP.USOST.007 Trabalhos com produtos quimicos - requisitos especificos de armazenagem manuseio e processamento.docx,210,0.7070311307907104,0.749983549118042,0.82685387134552,0.7865449786186218,,,
